Component,x,y,z,Fx,Fy,Fz
h_stab_left,-1.8,-0.06811280628197659,0.0,-2.570443810491634e-05,-1.1701089261116182e-06,-1.1432347670298877e-05
h_stab_left,-1.8,-0.06055627709762613,0.0,-2.570443810491634e-05,-1.1701089261116182e-06,-1.1432347670298877e-05
h_stab_left,-1.8,-0.05326862046432604,0.0,-2.570443810491634e-05,-1.1701089261116182e-06,-1.1432347670298877e-05
h_stab_left,-1.8,-0.04629476720861236,0.0,-2.570443810491634e-05,-1.1701089261116182e-06,-1.1432347670298877e-05
h_stab_left,-1.8,-0.03967771345484811,0.0,-2.570443810491634e-05,-1.1701089261116182e-06,-1.1432347670298877e-05
h_stab_left,-1.8,-0.033458255539818876,0.0,-2.570443810491634e-05,-1.1701089261116182e-06,-1.1432347670298877e-05
h_stab_left,-1.8,-0.027674738489750467,0.0,-2.570443810491634e-05,-1.1701089261116182e-06,-1.1432347670298877e-05
h_stab_left,-1.8,-0.02236281961047112,0.0,-2.570443810491634e-05,-1.1701089261116182e-06,-1.1432347670298877e-05
h_stab_left,-1.8,-0.017555248648263876,0.0,-2.570443810491634e-05,-1.1701089261116182e-06,-1.1432347670298877e-05
h_stab_left,-1.8,-0.013281665876790296,0.0,-2.570443810491634e-05,-1.1701089261116182e-06,-1.1432347670298877e-05
h_stab_left,-1.8,-0.009568419354947025,0.0,-2.570443810491634e-05,-1.1701089261116182e-06,-1.1432347670298877e-05
h_stab_left,-1.8,-0.006438402482320957,0.0,-2.570443810491634e-05,-1.1701089261116182e-06,-1.1432347670298877e-05
h_stab_left,-1.8,-0.00391091285376809,0.0,-2.570443810491634e-05,-1.1701089261116182e-06,-1.1432347670298877e-05
h_stab_left,-1.8,-0.0020015332833240303,0.0,-2.570443810491634e-05,-1.1701089261116182e-06,-1.1432347670298877e-05
h_stab_left,-1.8,-0.0007220357309737015,0.0,-2.570443810491634e-05,-1.1701089261116182e-06,-1.1432347670298877e-05
h_stab_left,-1.8,-8.030872460346292e-05,0.0,-2.570443810491634e-05,-1.1701089261116182e-06,-1.1432347670298877e-05
h_stab_left,-1.8,-0.20825302377539653,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.20761129676902632,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.20633179921667597,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.2044224196462319,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.20189493001767903,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.19876491314505298,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.19505166662320966,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.19077808385173614,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.18597051288952887,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.18065859401024953,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.1748750769601811,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.16865561904515192,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.1620385652913876,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.15506471203567396,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.14777705540237385,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.14022052621802342,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.13244171299784505,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.12448857471205906,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.11641014510288415,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.10825623037521137,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.1000771021247886,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.09192318739711582,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.08384475778794094,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.07589161950215495,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.06811280628197659,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.06055627709762613,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.05326862046432604,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.04629476720861236,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.03967771345484811,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.033458255539818876,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.027674738489750467,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.02236281961047112,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.017555248648263876,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.013281665876790296,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.009568419354947025,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.006438402482320957,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.00391091285376809,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.0020015332833240303,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.0007220357309737015,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-8.030872460346292e-05,0.0,-4.266097445662081e-05,-1.9291502261083768e-06,-3.1423381721835856e-05
h_stab_left,-1.8,-0.20825302377539653,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.20761129676902632,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.20633179921667597,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.2044224196462319,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.20189493001767903,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.19876491314505298,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.19505166662320966,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.19077808385173614,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.18597051288952887,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.18065859401024953,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.1748750769601811,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.16865561904515192,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.1620385652913876,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.15506471203567396,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.14777705540237385,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.14022052621802342,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.13244171299784505,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.12448857471205906,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.11641014510288415,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.10825623037521137,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.1000771021247886,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.09192318739711582,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.08384475778794094,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.07589161950215495,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.06811280628197659,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.06055627709762613,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.05326862046432604,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.04629476720861236,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.03967771345484811,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.033458255539818876,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.027674738489750467,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.02236281961047112,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.017555248648263876,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.013281665876790296,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.009568419354947025,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.006438402482320957,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.00391091285376809,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.0020015332833240303,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.0007220357309737015,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-8.030872460346292e-05,0.0,-5.934934293368269e-05,-2.6571452425935464e-06,-6.0651165769931343e-05
h_stab_left,-1.8,-0.20825302377539653,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.20761129676902632,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.20633179921667597,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.2044224196462319,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.20189493001767903,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.19876491314505298,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.19505166662320966,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.19077808385173614,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.18597051288952887,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.18065859401024953,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.1748750769601811,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.16865561904515192,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.1620385652913876,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.15506471203567396,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.14777705540237385,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.14022052621802342,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.13244171299784505,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.12448857471205906,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.11641014510288415,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.10825623037521137,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.1000771021247886,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.09192318739711582,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.08384475778794094,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.07589161950215495,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.06811280628197659,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.06055627709762613,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.05326862046432604,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.04629476720861236,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.03967771345484811,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.033458255539818876,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.027674738489750467,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.02236281961047112,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.017555248648263876,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.013281665876790296,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.009568419354947025,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.006438402482320957,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.00391091285376809,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.0020015332833240303,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.0007220357309737015,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-8.030872460346292e-05,0.0,-7.566514386171e-05,-3.342667174105527e-06,-9.827301766385177e-05
h_stab_left,-1.8,-0.20825302377539653,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.20761129676902632,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.20633179921667597,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.2044224196462319,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.20189493001767903,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.19876491314505298,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.19505166662320966,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.19077808385173614,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.18597051288952887,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.18065859401024953,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.1748750769601811,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.16865561904515192,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.1620385652913876,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.15506471203567396,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.14777705540237385,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.14022052621802342,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.13244171299784505,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.12448857471205906,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.11641014510288415,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.10825623037521137,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.1000771021247886,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.09192318739711582,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.08384475778794094,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.07589161950215495,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.06811280628197659,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.06055627709762613,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.05326862046432604,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.04629476720861236,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.03967771345484811,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.033458255539818876,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.027674738489750467,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.02236281961047112,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.017555248648263876,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.013281665876790296,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.009568419354947025,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.006438402482320957,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.00391091285376809,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.0020015332833240303,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.0007220357309737015,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-8.030872460346292e-05,0.0,-9.150673193748594e-05,-3.9752553034262186e-06,-0.00014324371648546835
h_stab_left,-1.8,-0.20825302377539653,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.20761129676902632,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.20633179921667597,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.2044224196462319,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.20189493001767903,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.19876491314505298,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.19505166662320966,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.19077808385173614,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.18597051288952887,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.18065859401024953,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.1748750769601811,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.16865561904515192,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.1620385652913876,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.15506471203567396,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.14777705540237385,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.14022052621802342,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.13244171299784505,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.12448857471205906,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.11641014510288415,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.10825623037521137,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.1000771021247886,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.09192318739711582,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.08384475778794094,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.07589161950215495,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.06811280628197659,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.06055627709762613,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.05326862046432604,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.04629476720861236,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.03967771345484811,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.033458255539818876,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.027674738489750467,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.02236281961047112,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.017555248648263876,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.013281665876790296,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.009568419354947025,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.006438402482320957,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.00391091285376809,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.0020015332833240303,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.0007220357309737015,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-8.030872460346292e-05,0.0,-0.00010677587888217756,-4.545651289470173e-06,-0.0001943604493021896
h_stab_left,-1.8,-0.20825302377539653,0.0,-0.00012137837264763237,-5.046003611266452e-06,-0.00025030993047957777
h_stab_left,-1.8,-0.20761129676902632,0.0,-0.00012137837264763237,-5.046003611266452e-06,-0.00025030993047957777
h_stab_left,-1.8,-0.20633179921667597,0.0,-0.00012137837264763237,-5.046003611266452e-06,-0.00025030993047957777
h_stab_left,-1.8,-0.2044224196462319,0.0,-0.00012137837264763237,-5.046003611266452e-06,-0.00025030993047957777
h_stab_left,-1.8,-0.20189493001767903,0.0,-0.00012137837264763237,-5.046003611266452e-06,-0.00025030993047957777
h_stab_left,-1.8,-0.19876491314505298,0.0,-0.00012137837264763237,-5.046003611266452e-06,-0.00025030993047957777
h_stab_left,-1.8,-0.19505166662320966,0.0,-0.00012137837264763237,-5.046003611266452e-06,-0.00025030993047957777
h_stab_left,-1.8,-0.19077808385173614,0.0,-0.00012137837264763237,-5.046003611266452e-06,-0.00025030993047957777
